iteration,loss__0_15,loss__15_30,loss__30_45,loss__45_60,loss__60_,accuracy__0_15,accuracy__15_30,accuracy__30_45,accuracy__45_60,accuracy__60_
1,0.9831670371756244,0.9523828204256315,0.9218191326421158,0.871076894858804,0.9972255800350363,0.5654854765619196,0.5559022360894436,0.5319466111977812,0.6500479824521318,0.4405940594059406
2,0.9447657027604995,0.9099918337042543,0.8709360381772194,0.7704001068103002,0.9603555814882562,0.5110318698462224,0.5095163806552262,0.5263303865487953,0.6735365352099804,0.5717821782178217
3,0.9460568867608355,0.8802303856211414,0.8352376636822344,0.767867289212186,0.7619854873699174,0.5132233860783003,0.5046975212341827,0.5146125845033801,0.6726682813142623,0.5684818481848185
4,0.9205233472758556,0.8907399646434498,0.8176068144799,0.735501628988744,0.6606162326072673,0.5281182675878464,0.5496273184260704,0.5385682093950425,0.6760042041767582,0.608085808580858
5,0.9362314652738672,0.8941342293191565,0.8311601251954213,0.7788116594267781,0.7591687123229303,0.49401976079043164,0.5124978332466632,0.5191540994973132,0.6728510716080977,0.5915841584158416
6,0.9317642674070908,0.8902595515020446,0.8312106762258902,0.7692293357014423,0.729652410094658,0.525443874897853,0.5157912983185994,0.5392615704628185,0.6572225014851711,0.5882838283828383
7,0.9310082518730788,0.8831457979905208,0.8296904025472871,0.794781953886848,0.8669720217850847,0.5664140851348339,0.5360721095510487,0.5503206794938464,0.6770552483663117,0.6295379537953796
8,0.9271071493520486,0.8794924369643143,0.7824756083671252,0.7326922073210148,0.8374148871842171,0.5456132531015526,0.5240076269717455,0.5307678973825619,0.6697893341863547,0.6320132013201321
9,0.9196409960873577,0.8524881004075787,0.7669851852693877,0.7310752138120385,0.873250634769869,0.5506648837382067,0.5346853874154966,0.5374588316866008,0.6688296851437189,0.6328382838283828
10,0.9255840132253207,0.8695644149109506,0.7855726944675021,0.7352052046179608,0.8796918832670333,0.5160463561399599,0.5401629398509273,0.532154619518114,0.6474432207649774,0.6287128712871287
11,0.9096543352008021,0.8282757100664105,0.7714095700144309,0.7129500930781943,0.6540524057989151,0.5448703662432212,0.5363147859247703,0.5402669440110938,0.6591417995704428,0.6287128712871287
12,0.926039219098426,0.8677727888582591,0.7915283684079831,0.7346505541940993,0.7475892190280493,0.5185350271153704,0.5361414456578263,0.5538914889928931,0.6717543298450852,0.6435643564356436
13,0.909007634523815,0.8503412528319816,0.7646622465673009,0.7227937564791617,0.8451388678984767,0.5460589852165515,0.5565955971572196,0.550736696134512,0.673353744916145,0.6402640264026402
14,0.9134582763910724,0.8268116397820622,0.7427754264875187,0.6808156751510366,0.7569883249782541,0.5087289205853949,0.5335413416536662,0.5445657826313053,0.6676872458072476,0.6542904290429042
15,0.9435651687156218,0.845775353513058,0.7914853249559217,0.7465441959014463,0.8856230099895321,0.5120719114478864,0.5137805512220489,0.5279944531114578,0.6626148151533153,0.6344884488448845
16,0.9141204200336435,0.8338024604305465,0.7600291991206077,0.714759438666377,0.7363023519339651,0.5384443949186539,0.53111457791645,0.5420696827873115,0.6382123109262898,0.6336633663366337
17,0.9223525048871112,0.85719552909877,0.7787047090683512,0.7133936852060806,0.6353944800715947,0.5543793180298641,0.5398509273704282,0.5406136245449819,0.6419138143764566,0.6278877887788779
18,0.90634426196796,0.8577449825894041,0.7793321768310877,0.7298981761733496,0.9221786029616338,0.5458732635019686,0.5284104697521235,0.5350320679493846,0.6383494036466664,0.641914191419142
19,0.9091474960599153,0.8202309480982017,0.7419701011023603,0.6802071185729986,0.6512949122866754,0.5409702102369809,0.5138498873288265,0.5209221702201421,0.6313119773340036,0.6353135313531353
20,0.9205604761843653,0.8585861827360463,0.7713963996481037,0.7133829361284336,1.0201189248685414,0.5346928162840799,0.5323279597850581,0.5059455711561796,0.6289814010876023,0.6361386138613861
21,0.9069774843387123,0.825336301069849,0.7535892326123497,0.6757795487914854,0.9627958799533753,0.5060916722383181,0.5213381868608078,0.5173166926677067,0.654526344651099,0.6427392739273927
22,0.9119912426266339,0.855838912381415,0.7721735070165707,0.7033133856281617,0.9696665784627684,0.5459104078448852,0.546888542208355,0.5470965505286878,0.6488598455422017,0.6427392739273927
23,0.9316869534354487,0.8326196083289926,0.7617874427164554,0.6950709311563467,0.7130843198327972,0.5219894510066116,0.5074016293985093,0.5133298665279945,0.6346935977699584,0.6221122112211221
24,0.924588544465123,0.8646332461294118,0.7638040149613023,0.7019189863372601,1.1374606443649693,0.5219523066636951,0.5252903449471312,0.5447044548448604,0.6427363706987159,0.6683168316831684
25,0.9308367968342549,0.8646034436276039,0.8086155290173729,0.7163588569920748,0.7591838046027053,0.5391501374340688,0.5273010920436817,0.5482059282371294,0.6442443906228579,0.655940594059406
26,0.9308296057427269,0.8698453915065075,0.7726533958222647,0.7099501984120364,0.8121946436251738,0.5275611024440978,0.5282717975385682,0.5155832899982666,0.6427363706987159,0.6476897689768977
27,0.9258348108933769,0.8231093915536611,0.7766373595170007,0.7122510631282177,0.7994007616067758,0.5200579451749499,0.5103830819899463,0.5342693707748309,0.6420052095233743,0.6485148514851485
28,0.9212682610865788,0.8764351876329696,0.7646686164288038,0.719006581837347,0.8613842221954783,0.5016343510883292,0.5296238516207314,0.5288264863927891,0.6415025362153269,0.6501650165016502
29,0.8974168297348967,0.8453174137237109,0.7537999001188763,0.6716890924698544,0.7114889830095947,0.5285268553599287,0.5314265903969492,0.5241809672386896,0.6446556687839876,0.6485148514851485
30,0.9393635716256287,0.8805180454701877,0.8076765538595535,0.748501866921432,1.0358113069888297,0.4987742366837531,0.5311492459698388,0.5205408216328653,0.6498194945848376,0.6526402640264026
31,0.895151132694644,0.7999509089116167,0.7790494634847522,0.7055353246218196,0.7946356808635564,0.5350271153703291,0.4984226035708095,0.5166579996533195,0.6378924279120779,0.6353135313531353
32,0.9184874606983762,0.82090705078803,0.7594080622386874,0.7102910241520164,0.825105465554391,0.5243666889532724,0.5106257583636679,0.5367654706188247,0.6464835717223415,0.6163366336633663
33,0.9297204881811804,0.8368555489326314,0.7491509184800088,0.7290313978471821,1.0098929216571935,0.5198350791174504,0.5152712775177674,0.5360721095510487,0.6431476488598455,0.6353135313531353
34,0.8848335349932004,0.8595713303215613,0.7594583873373097,0.6761678099883125,0.6642626202817351,0.5458361191590521,0.5490726295718495,0.5448777951118045,0.6714801444043321,0.6336633663366337
35,0.9226213579214108,0.8372789631816537,0.7539279235437988,0.7282507650861513,0.910034135537636,0.5300497734195082,0.5228982492633039,0.5386375455018201,0.656354247589453,0.6493399339933993
36,0.9195401422895011,0.8801902151303926,0.781528160965026,0.708632198191067,0.9184590451012837,0.5471361711611321,0.5312185820766164,0.515513953891489,0.6599186583192432,0.6105610561056105
37,0.9309465070090196,0.8375029256064617,0.7505767141660148,0.6853703179220216,0.8025249540805385,0.5251467201545205,0.5226209048361935,0.5140232275957705,0.6603756340538317,0.599009900990099
38,0.8997081369999349,0.854356340712184,0.7791985861051707,0.7333569597859892,1.014304242569982,0.5509620384815392,0.5516727335760097,0.547408563009187,0.6512361193620618,0.6353135313531353
39,0.9240501244388075,0.8284532979597111,0.7834660958183062,0.7046501167638123,0.8219919538940855,0.5197607904316173,0.533055988906223,0.5235222742243023,0.6425078828314217,0.6377887788778878
40,0.9018586616142747,0.8161643226060892,0.7951668865232171,0.7048084485175727,0.6405919398007416,0.5430502934403091,0.5412376495059802,0.5405442884382042,0.6452497372389526,0.636963696369637
41,0.9183558985788204,0.8743037548639563,0.7762536628721716,0.6915124364940539,0.8467888043438409,0.5192779139737018,0.49918530074536316,0.5156526261050443,0.6487227528218251,0.6386138613861386
42,0.9268019551110516,0.837910641855819,0.7655301659331918,0.7029371195241337,0.8090416363970204,0.5343956615407474,0.5193967758710348,0.5217542035014734,0.662112141845268,0.6254125412541254
43,0.886509999698754,0.8254247882050497,0.7535462254637795,0.6737574531447222,0.7171356589462544,0.5408216328653146,0.5301785404749524,0.5211648465938638,0.6642599277978339,0.6031353135313532
44,0.9163792730988792,0.8418740032109336,0.7692729057333301,0.709748403778724,0.9834781873756117,0.5036030012629077,0.5320159473045588,0.5260877101750737,0.6565370378832884,0.6245874587458746
45,0.9234979419199043,0.8572087264680329,0.8037243391803044,0.7103870340274658,0.8615032401920958,0.5018200728029121,0.5005373548275265,0.5229329173166927,0.6641228350774574,0.6303630363036303
46,0.9223849473396031,0.8345552327639117,0.767610209393307,0.7140850091851781,1.0439419826786633,0.5086546318995617,0.5001906742936384,0.5300398682613972,0.6461636887081296,0.6534653465346535
47,0.9201212747739416,0.817672797855524,0.7555725073735303,0.7066196714900385,0.750400958230472,0.5479162023623803,0.516033974692321,0.5368348067256024,0.6536580907553808,0.6303630363036303
48,0.8959568059144708,0.8297532516998004,0.7426389357316271,0.6726192662234781,0.7833979508410052,0.5349156823415794,0.5270584156699601,0.5305252210088404,0.650596353333638,0.6270627062706271
49,0.8808373178956289,0.8119538178199609,0.7163099032297359,0.6675745179942281,0.6914374333462052,0.5322041453086694,0.556352920783498,0.5364534581383256,0.6449298542247407,0.6386138613861386
50,0.916703772411406,0.826188870108526,0.7443386053660932,0.6966331030926886,0.8683022042336132,0.5438674689844737,0.5349280637892182,0.5113537874848327,0.6266965224146598,0.6468646864686468
51,0.92590845788652,0.8517180111613442,0.7827662593939911,0.6938149363174415,0.8030499636730534,0.5460218408736349,0.5323279597850581,0.5331946611197781,0.6382580084997487,0.6485148514851485
52,0.905987583970697,0.822612296767957,0.7704228055308161,0.6907801832198907,0.7888430714180481,0.5431617264690588,0.5420350147339227,0.546715201941411,0.6621578394187269,0.6295379537953796
53,0.9077377566465168,0.8167989926419986,0.7436673538947128,0.6954564931501181,0.8543230555615496,0.5456503974444692,0.5288611544461779,0.5161379788524875,0.6446099712105288,0.636963696369637
54,0.9137982300052953,0.8533358987897405,0.7640126888849917,0.673074950834355,0.7257934493271244,0.533467052967833,0.5302132085283411,0.5255330213208529,0.6553032033998994,0.6435643564356436
55,0.9219645591753897,0.8235227978887087,0.7745243934096616,0.7024672926362577,0.7373859143648999,0.5386301166332368,0.5255330213208529,0.5194661119778125,0.6563085500159942,0.6221122112211221
56,0.8981885023519737,0.8104658267327798,0.7622307795320111,0.7030520742952391,0.9726029882174988,0.475856177104227,0.4831339920263477,0.5113191194314439,0.6390805648220079,0.6311881188118812
57,0.8925936454772163,0.8166415095447099,0.7504979729236539,0.666810859333065,0.755658942310662,0.5455018200728029,0.5390188940890969,0.5382561969145433,0.6610154000822557,0.6270627062706271
58,0.9349087628373886,0.8343947034554499,0.7931958285489089,0.7286388786224423,0.8119378535117975,0.5265953495282668,0.5180793898422603,0.515860634425377,0.665128181693552,0.6146864686468647
59,0.9030711103683486,0.8462395209744132,0.7782337118737656,0.7205319352059603,0.9336458814489292,0.534952826684496,0.5259143699081297,0.5296585196741203,0.6622949321391034,0.6270627062706271
60,0.723555556578533,0.704908923941197,0.8142388775694065,0.6940027984406092,0.5908796243819756,0.5473590372186316,0.5065002600104004,0.5660946437857515,0.6609697025087968,0.551980198019802
61,0.9034992445763032,0.7995048204163588,0.7119675328356297,0.6781263850207129,0.780547325826314,0.5158977787682936,0.509897729242503,0.5112497833246663,0.6698807293332724,0.6361386138613861
62,0.8779351362431549,0.7742377546055154,0.6986208541433622,0.6604869041703102,0.785563757673571,0.49550553450709456,0.5127058415669961,0.49918530074536316,0.6583192432481835,0.6427392739273927
63,0.9080118482925994,0.7909165958107263,0.7258340607712681,0.6912029353592116,0.7310698507230589,0.49925711314166854,0.5135032067949384,0.5107297625238343,0.6527898368596627,0.6311881188118812
64,0.8837309035324781,0.8005686916088427,0.7213060226444161,0.6548332468023013,0.7874921490343274,0.5533021320852834,0.5295545155139539,0.5366614664586583,0.6637572544897866,0.6221122112211221
65,0.8704389618435158,0.784635871777837,0.6811646536152479,0.6533210742299809,0.6147110660400945,0.5186836044870367,0.5216848673946958,0.5222048881955278,0.656674130603665,0.6328382838283828
66,0.8965756811558271,0.832967890769375,0.7547701743748924,0.6758375569191288,0.74130648185329,0.5571279994056905,0.527093083723349,0.537077483099324,0.6604213316272906,0.650990099009901
67,0.8802649057774943,0.8102271901785422,0.7223427456772872,0.6760739820824015,0.8380850389443105,0.5414530866948963,0.5247703241462992,0.5538568209395043,0.6599186583192432,0.6386138613861386
68,0.8758702668731627,0.7916066431840525,0.7257757370376673,0.6675997967822266,0.8595490187768795,0.525443874897853,0.5076789738256197,0.5162419830126539,0.6440616003290225,0.6270627062706271
69,0.9257098221126352,0.8319482303900324,0.7347307828175815,0.6801380007812728,0.7426644277958302,0.5259267513557685,0.5357600970705495,0.5476165713295198,0.6467120595896357,0.6179867986798679
70,0.9119176528606684,0.8136682216704999,0.7308333169456294,0.6780267381264911,0.625033940791069,0.5162692221974593,0.5243543075056336,0.5235569422776911,0.6444271809166934,0.6254125412541254
71,0.9022315482611803,0.8068194780341631,0.712070543893186,0.6692492517446802,0.8154899807336523,0.5411930762944803,0.5429363841220316,0.5243196394522448,0.6430562537129278,0.6188118811881188
72,0.881460141238448,0.8033450667306175,0.7086682509286646,0.6499487943549296,0.7866960604559591,0.54531609835822,0.5378748483272664,0.5265037268157393,0.6534753004615454,0.6155115511551155
73,0.8839127750846316,0.8245842269403937,0.7161271115165496,0.6598693777028574,0.8191145224591222,0.5230294926082758,0.499739989599584,0.5191194314439245,0.6517387926701093,0.641914191419142
74,0.889604920577948,0.7881503544085323,0.71222216279948,0.6633926603562247,0.830137780161993,0.49030532649877423,0.4732882648639279,0.5011267117351361,0.6502307727459672,0.6320132013201321
75,0.8981515886691247,0.8241601132788724,0.7252772453062172,0.6722476175705561,0.810298272844884,0.5536364311715326,0.5258450338013521,0.5381175247009881,0.6648082986793401,0.6452145214521452
76,0.9318872714248133,0.8391457638029786,0.7182101695705118,0.6681527544873357,0.8182882374079171,0.5070202808112324,0.51866874674987,0.5258103657479632,0.6573138966320888,0.6344884488448845
77,0.9160426913293634,0.7968711704390173,0.7228194971283078,0.6866056074803939,0.8480681409303827,0.5441646237278063,0.5323279597850581,0.5397122551568729,0.6571768039117123,0.6353135313531353
78,0.9144147117425531,0.8105516799681313,0.7469716486065343,0.6880188853225991,0.6571229357534041,0.5208008320332813,0.5323972958918357,0.5484832726642399,0.6622492345656446,0.6468646864686468
79,0.9091049126568653,0.8174783647976618,0.7165943679047599,0.6715497909395763,0.9544877377541987,0.523623802094941,0.5430403882821979,0.5266077309759057,0.6638486496367043,0.6245874587458746
80,0.9394870301187056,0.8513221531963995,0.7214243664754076,0.6758970607367774,0.7006978959659989,0.5041601664066563,0.5269544115097937,0.5126365054602184,0.6558972718548645,0.6163366336633663
81,0.9133951283576022,0.8267335754055086,0.7658835095888726,0.6950905344566357,0.7680857186486956,0.5041601664066563,0.5273357600970705,0.5266770670826834,0.6615637709637618,0.6501650165016502
82,0.919814219963758,0.8181963199009168,0.7589010467139832,0.6868176272775927,0.9161709018107398,0.5216180075774459,0.5395389148899289,0.5273357600970705,0.6434218343005986,0.6501650165016502
83,0.9030220728851862,0.8204201840180945,0.7250683445485675,0.6694361384025989,0.7676224128644071,0.5063888269816507,0.5304212168486739,0.5244583116657999,0.6659050404423525,0.6485148514851485
84,0.8984870078083327,0.8179363855142692,0.7325930244119253,0.6633035074151301,1.0065566261716665,0.5463189956169675,0.5363494539781591,0.5323279597850581,0.6548005300918521,0.6567656765676567
85,0.8966715134188946,0.8266356787083289,0.7591671938281077,0.7080833356784149,0.7834716647607052,0.5049773419508209,0.5127058415669961,0.49911596463858554,0.6447927615043642,0.6452145214521452
86,0.9229641123994375,0.8339921137018753,0.7224494894613764,0.6668502730168053,0.7851600878130088,0.53599286828616,0.522170220142139,0.5341306985612758,0.6540236713430517,0.6262376237623762
87,0.9093897403867356,0.7933185500427221,0.7119591530964432,0.6619267231647633,0.6313647654981421,0.5084317658420623,0.5122204888195527,0.5192581036574796,0.6537494859022985,0.6402640264026402
88,0.9254074156058145,0.8341457639062779,0.7568669647407152,0.6998439300776943,0.7907397023275485,0.5290097318178442,0.5089270237476166,0.5082336626798405,0.6529726271534981,0.6377887788778878
89,0.8860988311262298,0.838763046968521,0.7478544976162169,0.6626944297548655,0.7390671102571031,0.5226209048361935,0.5321892875715029,0.5263650546021841,0.6512361193620618,0.6394389438943895
90,0.9056002231752514,0.8457401361774769,0.7318838980134899,0.6683304566895056,0.7119681820922765,0.5096946735012258,0.534442711041775,0.5213381868608078,0.6476260110588128,0.6344884488448845
91,0.923010232577472,0.8387954802858213,0.7747094017905137,0.6863409163510918,0.6646405973731608,0.5208379763761979,0.5186340786964811,0.5189807592303692,0.655440296120276,0.6295379537953796
92,0.8991034174342137,0.8299421563499737,0.7150034958825886,0.6540720547405204,0.724238435746044,0.5318698462224203,0.5070549488646212,0.5261570462818512,0.6624777224329388,0.6097359735973598
93,0.8912410325679553,0.8311261197625299,0.7570161374135554,0.6832748639790427,0.7167966247974918,0.5101775499591412,0.5241462991853008,0.535136072109551,0.6716629346981675,0.6320132013201321
94,0.9653113773300641,0.84604434458211,0.7576578017631335,0.6778142175424684,0.8462060111441451,0.5310898150211723,0.5248743283064656,0.5261570462818512,0.6541150664899694,0.6493399339933993
95,0.8922270968508309,0.8241573282266962,0.7402973710122143,0.6594694841324823,0.7458034190860231,0.5467647277319664,0.5416536661466459,0.5287224822326226,0.675181647854499,0.6534653465346535
96,0.9237727286657204,0.853402342755163,0.7515517958132806,0.7163266457562647,0.910681510823408,0.5215065745486962,0.5248396602530768,0.524978332466632,0.6547091349449344,0.6386138613861386
97,0.8987143142862469,0.8324557247419344,0.7391173601694765,0.6805867815203707,0.8346613121168792,0.5275982467870144,0.5384988732882648,0.5118738082856648,0.6533839053146278,0.655940594059406
98,0.9058087460899457,0.8238181593497854,0.7391472961314619,0.6811645125529823,0.7483627164317042,0.4916796671866875,0.5169700121338187,0.5167620038134859,0.6544349495041814,0.6666666666666666
99,0.9103122763528444,0.8008325647281074,0.7200227196115886,0.6725215704099453,0.8815806084499243,0.539744446920734,0.5244583116657999,0.5353787484832727,0.666362016176941,0.6567656765676567
100,0.8991192685305329,0.833500489060838,0.7255917601740859,0.682359510731317,1.0578522316919263,0.5311641037070054,0.5373894955798232,0.5428323799618652,0.6607869122149613,0.6427392739273927
101,0.9028518235063692,0.8170016907851958,0.7329778620740068,0.6812637895254445,0.8123020965974929,0.5247381323824382,0.5208181660599758,0.5249436644132432,0.6634373714755747,0.6501650165016502
102,0.9145814045581484,0.8753214537089411,0.7526193923418522,0.6649255829119224,0.817507307651129,0.48421365426045615,0.502721442191021,0.49575316345987175,0.6548005300918521,0.6542904290429042
103,0.8923404188202433,0.8235388029109197,0.7616762587719034,0.6904355306292439,0.7454439344238798,0.5433845925265582,0.545848500606691,0.5533021320852834,0.6605127267742082,0.655940594059406
104,0.9055653796694547,0.8234243331975367,0.7728966594606719,0.6788028716906,0.8848546020849958,0.5252210088403536,0.5233489339573583,0.5421736869474779,0.658776218982772,0.6435643564356436
105,0.9060197335764627,0.8445643787035704,0.7653416821211176,0.6927066385820472,0.7612135870624724,0.49015674912710794,0.47595770497486567,0.48968625411683137,0.620253164556962,0.650990099009901
106,0.8855354146914066,0.7891927503578889,0.7275086331196383,0.6731112592960872,0.8425094152279002,0.5268182155857662,0.5133645345813832,0.5278557808979026,0.654252159210346,0.6402640264026402
107,0.9045852464017161,0.8455281848799905,0.7613490120031866,0.692929768844986,0.8243966320866237,0.5556793700319441,0.541792338360201,0.5438030854567516,0.6498194945848376,0.6452145214521452
108,0.9204223373570796,0.8578213740722664,0.7363706748416271,0.6545974453970989,0.7099144687980407,0.5162320778545427,0.5325706361587796,0.529173166926677,0.6545720422245579,0.6410891089108911
109,0.88200951873821,0.8084435280348639,0.7370503833389547,0.6555374366653672,0.7745129096233881,0.5271153703290988,0.5308719015427283,0.5260183740682961,0.6653566695608463,0.6526402640264026
110,0.9339257254599578,0.8476351538392869,0.7616972164828826,0.7021719979921253,0.9029728486238047,0.5021915162320778,0.5357947651239383,0.5234182700641359,0.6606955170680436,0.6353135313531353
111,0.9042338721214287,0.8295655805430433,0.7429984620536066,0.6869839925129462,0.9109797103256964,0.5188693262016195,0.5113537874848327,0.5172473565609291,0.6591874971439017,0.6460396039603961
112,0.8876926319428969,0.8440247942100857,0.7577269067755614,0.6630251510054186,0.736943759398953,0.5245152663249387,0.5150286011440458,0.5283411336453459,0.6753644381483344,0.6427392739273927
113,0.9156920723621403,0.8240637788442368,0.7527459974316734,0.695991154828815,0.660269040794231,0.5024886709754104,0.5227249089963598,0.5235916103310799,0.6546177397980167,0.6278877887788779
114,0.8825273803656757,0.8116910513791539,0.7311462262813442,0.6669759478410439,0.7293165820750515,0.5336899190253325,0.5368001386722135,0.5445657826313053,0.671800027418544,0.6336633663366337
115,0.8847807353750251,0.8525576508078843,0.7374565295985108,0.6545069497116262,0.6824094318249958,0.5401530346928163,0.5357600970705495,0.522343560409083,0.656034364575241,0.6344884488448845
116,0.8830922557764526,0.8520056216604338,0.7516403539032323,0.6795520703226675,0.692162168472537,0.5404130450932323,0.5349973998959958,0.5341306985612758,0.6525156514189097,0.5874587458745875
117,0.9481534870414619,0.8998699498067065,0.7434991682134449,0.6897191697966705,0.8087604093213129,0.5529678329990343,0.5459178367134685,0.5154446177847114,0.6626148151533153,0.6386138613861386
118,0.9253770299637113,0.8522567819405784,0.7509001381455888,0.676911922307091,0.7482146220323689,0.5010028972587475,0.5188767550702028,0.5114577916449992,0.6518758853904858,0.641914191419142
119,0.9170785988530794,0.8482603684986633,0.7702175233076378,0.7022369936686295,0.9896214184808225,0.5301612064482579,0.5239382908649679,0.5244236436124111,0.65726819905863,0.6311881188118812
120,0.9027255223543001,0.7818756194259598,0.7007023012398765,0.6582875479847365,0.835783558972131,0.5221380283782779,0.5244236436124111,0.5299705321546195,0.6612438879495499,0.6311881188118812
121,0.8661966452721886,0.7579119981794468,0.6831871480330377,0.6279399098388894,0.7044773470122194,0.5000371443429166,0.5171780204541515,0.4997746576529728,0.659690170451949,0.6452145214521452
122,0.8921258659116893,0.7720730085860027,0.6792959584979067,0.6536625454254184,0.6888070243932285,0.47593046579006015,0.5184260703761484,0.5225169006760271,0.671205958963579,0.6320132013201321
123,0.8865016148471554,0.7730957699842994,0.6857084850810868,0.6466675645448717,0.7161653539364992,0.5224351831216105,0.5126711735136072,0.5171086843473739,0.6613809806699265,0.6270627062706271
124,0.8684961810248748,0.7905326987225343,0.7011360104692631,0.6596343473082376,0.9739471096164287,0.5099175395587252,0.5399202634772058,0.5182527301092044,0.654846227665311,0.6245874587458746
125,0.8712737719767267,0.7593270839352179,0.6741352376218255,0.6298269431785969,0.6753111996255003,0.5477304806477974,0.540925637025481,0.535482752643439,0.6635287666224924,0.6361386138613861
126,0.9052491034611762,0.8067075334308926,0.6936823310177027,0.6477904029443724,0.7753877449321804,0.5366614664586583,0.5350667360027734,0.5287918183394003,0.6607869122149613,0.6328382838283828
127,0.8970868294957676,0.7873578529794775,0.7011130610172377,0.6413740569858237,0.7470003023559358,0.5277839685015973,0.5299358641012307,0.5188767550702028,0.6506420509070968,0.6295379537953796
128,0.8677175535561736,0.7654311782258039,0.6962928349368254,0.6387591002973015,0.6216493084880478,0.5222866057499442,0.5209915063269197,0.5169700121338187,0.6576794772197596,0.6443894389438944
129,0.8778564593841648,0.7917716911676597,0.6919630802310351,0.6389636079137008,0.7010023611930072,0.5138919842507986,0.5324319639452245,0.5100364014560582,0.6431019512863867,0.6386138613861386
130,0.911422013995795,0.7904446075077258,0.7073926711959121,0.6743850218592784,0.8051733567076401,0.5127033652774683,0.5160686427457098,0.5129831859941064,0.6353790613718412,0.6097359735973598
131,0.8967399034372511,0.8023285954835645,0.7124189536851078,0.6596667616429349,0.7362746347726666,0.4908996359854394,0.515860634425377,0.5097937250823367,0.6516930950966504,0.636963696369637
132,0.9054006885615097,0.82433257131572,0.7077059180325477,0.670657525325474,0.8815625948078819,0.49509694673501226,0.49031027907782976,0.49003293465071934,0.6521957684046977,0.6237623762376238
133,0.9196193067274481,0.8462839000305298,0.7191542314739265,0.6884653221968152,0.9405880588246589,0.47604189881880987,0.4905182873981626,0.4969665453284798,0.6409998629072796,0.608085808580858
134,0.8872530445547433,0.7732121969405648,0.6999415454961871,0.6405887300987131,0.7204887469134225,0.5081717554416463,0.5171780204541515,0.5150979372508233,0.6505506557601791,0.6320132013201321
135,0.9084360943451747,0.8172220159833443,0.7279166762645918,0.6597002217971071,0.7218029069377272,0.5201693782036996,0.5252210088403536,0.5045241809672387,0.6704747977882375,0.6377887788778878
136,0.8957664197301709,0.7895286698395434,0.7012376384844625,0.6329647084936482,0.6865844439876496,0.5267810712428497,0.5068122724908997,0.5011613797885248,0.668509802129507,0.6336633663366337
